,idDrink,strDrink,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,all_ingredients,soup
262,14842,Midnight Mint,Cocktail,,Alcoholic,Cocktail glass,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.",https://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,Baileys irish cream,White Creme de Menthe,Cream,,,,,,,,1 oz ,3/4 oz ,3/4 oz double ,,,,,,,,"Baileys irish cream,White Creme de Menthe,Cream","Baileys irish cream,White Creme de Menthe,Cream,If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass."
263,17188,Mary Pickford,Cocktail,Unforgettables,Alcoholic,Cocktail glass,Shake and strain into a chilled large cocktail glass,https://www.thecocktaildb.com/images/media/drink/f9erqb1504350557.jpg,Light rum,Pineapple juice,Maraschino liqueur,Grenadine,Maraschino cherry,,,,,,1 1/2 oz ,1 oz ,1/2 tsp ,1/2 tsp ,1 ,,,,,,"Light rum,Pineapple juice,Maraschino liqueur,Grenadine,Maraschino cherry","Light rum,Pineapple juice,Maraschino liqueur,Grenadine,Maraschino cherry,Shake and strain into a chilled large cocktail glass"
264,15224,Malibu Twister,Cocktail,,Alcoholic,Highball glass,"Add rum & trister then, add cranberry jucie,stir",https://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,Malibu rum,Tropicana,Cranberry juice,,,,,,,,2 parts ,2 parts ,1 part ,,,,,,,,"Malibu rum,Tropicana,Cranberry juice","Malibu rum,Tropicana,Cranberry juice,Add rum & trister then, add cranberry jucie,stir"
265,11003,Negroni,Ordinary Drink,Unforgettables,Alcoholic,Old-fashioned glass,"Stir into glass over ice, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/qgdu971561574065.jpg,Gin,Campari,Sweet Vermouth,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,"Gin,Campari,Sweet Vermouth","Gin,Campari,Sweet Vermouth,Stir into glass over ice, garnish and serve."
266,11844,New York Sour,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve.",https://www.thecocktaildb.com/images/media/drink/61wgch1504882795.jpg,Blended whiskey,Lemon,Sugar,Red wine,Lemon,Cherry,,,,,2 oz ,Juice of 1/2 ,1 tsp ," (Claret)
",,,,,,,"Blended whiskey,Lemon,Sugar,Red wine,Lemon,Cherry","Blended whiskey,Lemon,Sugar,Red wine,Lemon,Cherry,Shake blended whiskey, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Float claret on top. Decorate with the half-slice of lemon and the cherry and serve."
267,13861,Nutty Irishman,Milk / Float / Shake,,Alcoholic,Highball Glass,Serve over ice,https://www.thecocktaildb.com/images/media/drink/xspupx1441248014.jpg,Baileys irish cream,Frangelico,Milk,,,,,,,,1 part ,1 part ,1 part ,,,,,,,,"Baileys irish cream,Frangelico,Milk","Baileys irish cream,Frangelico,Milk,Serve over ice"
268,13192,National Aquarium,Ordinary Drink,,Alcoholic,Collins Glass,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,https://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,Rum,Vodka,Gin,Blue Curacao,Sour mix,Lemon-lime soda,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz ,2 oz ,1 splash ,,,,,"Rum,Vodka,Gin,Blue Curacao,Sour mix,Lemon-lime soda","Rum,Vodka,Gin,Blue Curacao,Sour mix,Lemon-lime soda,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks."
269,13204,New York Lemonade,Cocktail,,Alcoholic,Cocktail glass,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain.,https://www.thecocktaildb.com/images/media/drink/b3n0ge1503565473.jpg,Absolut Citron,Grand Marnier,Lemon juice,Club soda,,,,,,,2 oz ,1 oz ,2 oz sweetened ,1 oz ,,,,,,,"Absolut Citron,Grand Marnier,Lemon juice,Club soda","Absolut Citron,Grand Marnier,Lemon juice,Club soda,Serve in a chilled cocktail glass. Lemon and sugar the rim. Stir and Strain."
270,12746,Nuked Hot Chocolate,Cocoa,,Non alcoholic,Coffee mug,"Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts.",https://www.thecocktaildb.com/images/media/drink/xcu6nb1487603142.jpg,Cocoa powder,Sugar,Vanilla extract,Milk,,,,,,,2 tsp ,1 tsp ,1/2 tsp ,12 oz ,,,,,,,"Cocoa powder,Sugar,Vanilla extract,Milk","Cocoa powder,Sugar,Vanilla extract,Milk,Mix with a bit of milk (1 oz or so) in coffee mug. Nuke mug for about 30-50 seconds. Stir until the heated cocoa dissolves. Fill mug with milk. Nuke for 1-2 minutes, depending on wattage and preferences as to burnt mouth parts."
271,11872,Orgasm,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream,,,,,,1/2 oz white ,1/2 oz ,1/2 oz ,1/2 oz ,1 oz ,,,,,,"Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream","Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream,Shake all ingredients with ice, strain into a chilled cocktail glass, and serve."
272,17827,Old Pal,Cocktail,,Alcoholic,Nick and Nora Glass,"Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel.",https://www.thecocktaildb.com/images/media/drink/x03td31521761009.jpg,Rye whiskey,Campari,Dry Vermouth,,,,,,,,2 oz,1 oz,1 oz,,,,,,,,"Rye whiskey,Campari,Dry Vermouth","Rye whiskey,Campari,Dry Vermouth,Chill cocktail glass. Add ingredients to a mixing glass, and fill 2/3 full with ice. Stir about 20 seconds. Empty cocktail glass and strain into the glass. Garnish with a twist of lemon peel."
273,12618,Orangeade,Cocktail,,Non alcoholic,Highball glass,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,Lemon juice,Orange juice,Sugar syrup,Soda water,,,,,,,5 cl ,15 cl ,2-3 cl ,,,,,,,,"Lemon juice,Orange juice,Sugar syrup,Soda water","Lemon juice,Orange juice,Sugar syrup,Soda water,Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw."
274,16995,Orange Whip,Other/Unknown,,Alcoholic,Collins Glass,Pour ingredients over ice and stir.,https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,Orange juice,Rum,Vodka,Cream,Ice,,,,,,4 oz ,1 oz ,1 oz ,1 package ,Over ,,,,,,"Orange juice,Rum,Vodka,Cream,Ice","Orange juice,Rum,Vodka,Cream,Ice,Pour ingredients over ice and stir."
275,11870,Orange Oasis,Ordinary Drink,,Alcoholic,Highball glass,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/su1olx1582473812.jpg,Cherry brandy,Gin,Orange juice,Ginger ale,,,,,,,1/2 oz ,1 1/2 oz ,4 oz ,,,,,,,,"Cherry brandy,Gin,Orange juice,Ginger ale","Cherry brandy,Gin,Orange juice,Ginger ale,Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve."
276,15330,Orange Crush,Shot,,Alcoholic,Shot glass,Add all ingredients to tumbler-Pour as shot,https://www.thecocktaildb.com/images/media/drink/zvoics1504885926.jpg,Vodka,Triple sec,Orange juice,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,"Vodka,Triple sec,Orange juice","Vodka,Triple sec,Orange juice,Add all ingredients to tumbler-Pour as shot"
277,11001,Old Fashioned,Cocktail,Unforgettables,Alcoholic,Old-fashioned glass,"Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry.",https://www.thecocktaildb.com/images/media/drink/vrwquq1478252802.jpg,Bourbon,Angostura bitters,Sugar,Water,,,,,,,4.5 cL,2 dashes,1 cube,dash,,,,,,,"Bourbon,Angostura bitters,Sugar,Water","Bourbon,Angostura bitters,Sugar,Water,Place sugar cube in old fashioned glass and saturate with bitters, add a dash of plain water. Muddle until dissolved.
Fill the glass with ice cubes and add whiskey.

Garnish with orange twist, and a cocktail cherry."
278,13499,Oreo Mudslide,Ordinary Drink,,Alcoholic,Collins Glass,"Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry.",https://www.thecocktaildb.com/images/media/drink/tpwwut1468925017.jpg,Vodka,Kahlua,Baileys irish cream,Vanilla ice-cream,Oreo cookie,,,,,,1 oz ,1 oz ,1 oz ,2 scoops ,1 ,,,,,,"Vodka,Kahlua,Baileys irish cream,Vanilla ice-cream,Oreo cookie","Vodka,Kahlua,Baileys irish cream,Vanilla ice-cream,Oreo cookie,Blend Vodka, Kahlua, Bailey's, ice-cream and the Oreo well in a blender. Pour into a large frosted glass. Garnish with whipped cream and a cherry."
279,14586,Orange Push-up,Ordinary Drink,,Alcoholic,Hurricane glass,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!,https://www.thecocktaildb.com/images/media/drink/mgf0y91503565781.jpg,Spiced rum,Grenadine,Orange juice,Sour mix,,,,,,,1.5 oz ,0.5 oz ,4 oz ,1 splash ,,,,,,,"Spiced rum,Grenadine,Orange juice,Sour mix","Spiced rum,Grenadine,Orange juice,Sour mix,Combine liquors in a blender. Add a half scoop of ice and blend. Garnish with an orange and cherry flag. So good it will melt in your mouth!!!"
280,17266,Oatmeal Cookie,Cocktail,,Alcoholic,Mason jar,"Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie.",https://www.thecocktaildb.com/images/media/drink/bsvmlg1515792693.jpg,Kahlua,Bailey,Butterscotch schnapps,Jagermeister,Goldschlager,,,,,,2 parts,2 parts,4 parts,1 part,1/2 part,,,,,,"Kahlua,Bailey,Butterscotch schnapps,Jagermeister,Goldschlager","Kahlua,Bailey,Butterscotch schnapps,Jagermeister,Goldschlager,Just mix it all together.
It's meant to be a shot, but it works just fine as a proper adult-sized drink over lots of ice.

Tastes like an oatmeal cookie."
281,12748,Orange Scented Hot Chocolate,Cocoa,,Non alcoholic,Coffee mug,"Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings.",https://www.thecocktaildb.com/images/media/drink/hdzwrh1487603131.jpg,Milk,Chocolate,Orange peel,Espresso,Nutmeg,,,,,,2 cups ,4 oz chopped bittersweet or semi-sweet ,3 2-inch strips ,1/2 tsp instant ,1/8 tsp ground ,,,,,,"Milk,Chocolate,Orange peel,Espresso,Nutmeg","Milk,Chocolate,Orange peel,Espresso,Nutmeg,Combine all ingredients in heavy medium saucepan. Stir over low heat until chocolate melts. Increase heat and bring just to a boil, stirring often. Remove from heat and whisk untily frothy. Return to heat and bring to boil again. Remove from heat, whisk until frothy. Repeat heating and whisking once again. Discard orange peel. (Can be prepared 2 hours ahead. Let stand at room temperature. Before serving, bring just to boil, remove from heat and whisk until frothy.) Pour hot chocolate into coffee mugs. Makes 2 servings."
282,13200,Owen's Grandmother's Revenge,Ordinary Drink,,Alcoholic,Highball glass,Add ingredients and mix in blender.,https://www.thecocktaildb.com/images/media/drink/0wt4uo1503565321.jpg,Whiskey,Beer,Lemonade,Ice,,,,,,,12 oz ,12 oz ,12 oz frozen ,1 cup crushed ,,,,,,,"Whiskey,Beer,Lemonade,Ice","Whiskey,Beer,Lemonade,Ice,Add ingredients and mix in blender."
283,17253,Paloma,Cocktail,,Alcoholic,Collins glass,Stir together and serve over ice.,https://www.thecocktaildb.com/images/media/drink/samm5j1513706393.jpg,Grape Soda,Tequila,,,,,,,,,3 oz,1 1/2 oz,,,,,,,,,"Grape Soda,Tequila","Grape Soda,Tequila,Stir together and serve over ice."
284,11936,Pink Gin,Ordinary Drink,,Alcoholic,White wine glass,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,Bitters,Gin,,,,,,,,,3 dashes ,2 oz ,,,,,,,,,"Bitters,Gin","Bitters,Gin,Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice."
285,17190,Paradise,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Shake together over ice. Strain into cocktail glass and serve chilled.,https://www.thecocktaildb.com/images/media/drink/ejozd71504351060.jpg,Gin,Apricot Brandy,Orange Juice,,,,,,,,7 parts,4 parts,3 parts ,,,,,,,,"Gin,Apricot Brandy,Orange Juice","Gin,Apricot Brandy,Orange Juice,Shake together over ice. Strain into cocktail glass and serve chilled."
286,11938,Pink Lady,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg,Gin,Grenadine,Light cream,Egg white,,,,,,,1 1/2 oz ,1 tsp ,1 tsp ,1 ,,,,,,,"Gin,Grenadine,Light cream,Egg white","Gin,Grenadine,Light cream,Egg white,Shake all ingredients with ice, strain into a cocktail glass, and serve."
287,17249,Pegu Club,Cocktail,,Alcoholic,Cocktail glass,"Shake, strain, up, cocktail glass",https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg,Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters,,,,,,1 1/2 oz,3/4 oz,3/4 oz,1 dash,1 dash,,,,,,"Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters","Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters,Shake, strain, up, cocktail glass"
288,13214,Pisco Sour,Cocktail,New Era Drinks,Alcoholic,Cocktail glass,"Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.[1]",https://www.thecocktaildb.com/images/media/drink/tsssur1439907622.jpg,Pisco,Lemon juice,Sugar,Ice,,,,,,,2 oz ,1 oz ,1-2 tblsp ,,,,,,,,"Pisco,Lemon juice,Sugar,Ice","Pisco,Lemon juice,Sugar,Ice,Vigorously shake and strain contents in a cocktail shaker with ice cubes, then pour into glass and garnish with bitters.[1]"
289,17192,Porto flip,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Shake ingredients together in a mixer with ice. Strain into glass, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/64x5j41504351518.jpg,Brandy,Port,Egg Yolk,,,,,,,,3 parts,9 parts,2 parts,,,,,,,,"Brandy,Port,Egg Yolk","Brandy,Port,Egg Yolk,Shake ingredients together in a mixer with ice. Strain into glass, garnish and serve."
290,17829,Penicillin,Cocktail,,Alcoholic,Old-fashioned glass,"Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger.",https://www.thecocktaildb.com/images/media/drink/hc9b1a1521853096.jpg,Blended Scotch,Lemon Juice,Honey syrup,Ginger Syrup,Islay single malt Scotch,,,,,,2 oz,3/4 oz,2 tsp,2 tsp,1/4 oz,,,,,,"Blended Scotch,Lemon Juice,Honey syrup,Ginger Syrup,Islay single malt Scotch","Blended Scotch,Lemon Juice,Honey syrup,Ginger Syrup,Islay single malt Scotch,Shake blended Scotch, lemon juice, honey syrup and ginger syrup with ice. Strain over large ice in chilled rocks glass. Float smoky Scotch on top (be sure to use a smoky Scotch such as an Islay single malt). Garnish with candied ginger."
291,17207,Pina Colada,Ordinary Drink,Contemporary Classics,Alcoholic,Collins glass,"Mix with crushed ice in blender until smooth. Pour into chilled glass, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/cpf4j51504371346.jpg,Light rum,Coconut milk,Pineapple,,,,,,,,3 oz ,3 tblsp ,3 tblsp ,,,,,,,,"Light rum,Coconut milk,Pineapple","Light rum,Coconut milk,Pineapple,Mix with crushed ice in blender until smooth. Pour into chilled glass, garnish and serve."
