,idDrink,strDrink,strDrinkAlternate,strDrinkES,strDrinkDE,strDrinkFR,strDrinkZH-HANS,strDrinkZH-HANT,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strCreativeCommonsConfirmed,dateModified
334,17214,Russian Spring Punch,,,,,,,"IBA,NewEra",,Ordinary Drink,New Era Drinks,Alcoholic,Highball glass,"Pour the ingredients into an highball glass, top with Sparkling wine.",,Die Zutaten in ein Highball-Glas geben und mit Sekt auffüllen.,,,,https://www.thecocktaildb.com/images/media/drink/ctt20s1504373488.jpg,Vodka,Creme de Cassis,Sugar Syrup,Lemon Juice,,,,,,,,,,,,2.5 cl,1.5 cl,1 cl,2.5 cl,,,,,,,,,,,,No,2017-09-02 18:31:28
335,16984,Radioactive Long Island Iced Tea,,,,,,,,,Ordinary Drink,,Alcoholic,Collins Glass,Pour all ingredients over ice in a very tall glass. Sip cautiously.,,Alle Zutaten in einem sehr hohen Glas über Eis gießen. Vorsichtig nippen.,,,,https://www.thecocktaildb.com/images/media/drink/rdvqmh1503563512.jpg,Rum,Vodka,Tequila,Gin,Triple sec,Chambord raspberry liqueur,Midori melon liqueur,Malibu rum,,,,,,,,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,1 oz ,,,,,,,,No,2017-08-24 09:31:52
336,17141,Smut,,,,,,,,,Punch / Party Drink,,Alcoholic,Beer mug,Throw it all together and serve real cold.,,Schütte alles zusammen und serviere es kalt.,,,,https://www.thecocktaildb.com/images/media/drink/rx8k8e1504365812.jpg,Red wine,Peach schnapps,Pepsi Cola,Orange juice,,,,,,,,,,,,1/3 part ,1 shot ,1/3 part ,1/3 part ,,,,,,,,,,,,No,2017-09-02 16:23:32
337,17215,Spritz,,,,,,,,,Ordinary Drink,New Era Drinks,Alcoholic,Old-Fashioned glass,"Build into glass over ice, garnish and serve.",,"Über Eis in Glas einfüllen, garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/j9evx11504373665.jpg,Prosecco,Campari,Soda Water,,,,,,,,,,,,,6 cl,4 cl,splash,,,,,,,,,,,,,No,2017-09-02 18:34:25
338,12127,Sazerac,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=RuZzOcjJUYw,Ordinary Drink,Unforgettables,Alcoholic,Old-fashioned glass,"Rinse a chilled old-fashioned glass with the absinthe, add crushed ice, and set it aside. Stir the remaining ingredients over ice and set it aside. Discard the ice and any excess absinthe from the prepared glass, and strain the drink into the glass. Add the lemon peel for garnish.",,"Ein gekühltes old-fashioned Glas mit dem Absinth ausspülen, zerstoßenes Eis hinzufügen und beiseite stellen. Die restlichen Zutaten über das Eis geben und beiseite stellen. Entsorgen Sie das Eis und den überschüssigen Absinth aus dem vorbereiteten Glas und seihen Sie das Getränk in das Glas. Die Zitronenschale als Garnierung hinzufügen.",,,,https://www.thecocktaildb.com/images/media/drink/vvpxwy1439907208.jpg,Ricard,Sugar,Peychaud bitters,Water,Bourbon,Lemon peel,,,,,,,,,,1 tsp ,1/2 tsp superfine ,2 dashes ,1 tsp ,2 oz ,1 twist of ,,,,,,,,,,No,2015-08-18 15:13:28
339,12130,Scooter,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"Shake all ingredients well with cracked ice, strain into a cocktail glass, and serve.",,"Alle Zutaten gut mit gebrochenem Eis schütteln, in ein Cocktailglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/twuptu1483388307.jpg,Brandy,Amaretto,Light cream,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2017-01-02 20:18:27
340,12196,Sidecar,,,,,,,"IBA,Classic",https://www.youtube.com/watch?v=uvKKILoO-Nk,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Pour all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass.,,Alle Zutaten in einen mit Eis gefüllten Cocktailshaker geben. Gut schütteln und in ein Cocktailglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/stwxuq1439906852.jpg,Cognac,Cointreau,Lemon juice,,,,,,,,,,,,,2 oz ,1/2 oz ,1 oz ,,,,,,,,,,,,,No,2015-08-18 15:07:32
341,17193,Stinger,,,,,,,"IBA,Classic",,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.",,"In ein Mischglas mit Eis geben, umrühren und in ein Cocktailglas abseihen. Kann auch auf Eiswürfeln in einem Steinglas serviert werden.",,,,https://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,Brandy,White Creme de Menthe,,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,,,,,,,,,,,,,,No,2017-09-02 12:40:33
342,14195,Snowball,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,,"Einen Eiswürfel in das Glas geben und 4,5 cl. Advocaat hinzufügen. Das Glas mit Limonade füllen und mit einer Scheibe Zitrone dekorieren. Sofort servieren.",,,,https://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg,Advocaat,Lemonade,Lemon,Ice,,,,,,,,,,,,1 1/2 oz ,8-10 oz cold ,1 slice ,cubes,,,,,,,,,,,,No,2017-09-06 23:03:36
343,16985,Shot-gun,,,,,,,,,Shot,,Alcoholic,Shot glass,Pour one part Jack Daneils and one part Jim Beam into shot glass then float Wild Turkey on top.,,Gießen Sie ein Teil Jack Daniels und ein Teil Jim Beam in ein Schnapsglas und lassen Sie Wild Turkey darauf treiben.,,,,https://www.thecocktaildb.com/images/media/drink/2j1m881503563583.jpg,Jim Beam,Jack Daniels,Wild Turkey,,,,,,,,,,,,,1 part ,1 part ,1 oz ,,,,,,,,,,,,,No,2017-08-24 09:33:03
344,178322,Spice 75,,,,,,,Christmas,,Cocktail,,Alcoholic,Wine Glass,"Gently warm 60g golden caster sugar in a pan with 30ml water and 1 tbsp allspice. Cook gently until the sugar has dissolved, then leave the mixture to cool. Strain through a sieve lined with a coffee filter (or a double layer of kitchen paper).

Pour 60ml of the spiced syrup into a cocktail shaker along with 200ml rum and 90ml lime juice. Shake with ice and strain between six flute glasses. Top up with 600ml champagne and garnish each with an orange twist.",,,,,,https://www.thecocktaildb.com/images/media/drink/0108c41576797064.jpg,Sugar,Allspice,Rum,Lime Juice,Champagne,Orange spiral,,,,,,,,,,60 ml,1 tblsp,20 cl,90 ml,6 cl,Garnish with,,,,,,,,,,No,
345,12107,Salty Dog,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",,"Alle Zutaten über Eiswürfel in ein Highball-Glas gießen. Gut umrühren und servieren. (Wodka kann durch Gin ersetzt werden, wenn gewünscht.)",,,,https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,Grapefruit juice,Gin,Salt,,,,,,,,,,,,,5 oz ,1 1/2 oz ,1/4 tsp ,,,,,,,,,,,,,No,2017-09-08 18:03:36
346,12308,Stone Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.",,"Alle Zutaten mit Eis schütteln, in ein gekühltes Whiskey-Sourglas abseihen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,Apricot brandy,Orange juice,Sweet and sour,,,,,,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2016-09-01 09:51:35
347,13020,Sangria #1,,,,,,,,,Punch / Party Drink,,Alcoholic,Pitcher,Mix all together in a pitcher and refrigerate. Add cloves and cinnamon sticks to taste. Serve in wine glasses.,,Alles in einem Krug vermischen und im Kühlschrank aufbewahren. Nach Belieben Nelken und Zimtstangen hinzufügen. In Weingläsern servieren.,,,,https://www.thecocktaildb.com/images/media/drink/xrvxpp1441249280.jpg,Red wine,Sugar,Orange juice,Lemon juice,Cloves,Cinnamon,,,,,,,,,,1 bottle ,1/2 cup ,1 cup ,1 cup ,,,,,,,,,,,,No,2015-09-03 04:01:20
348,13377,Sea breeze,,,,,,,"IBA,ContemporaryClassic",,Ordinary Drink,Contemporary Classics,Alcoholic,Highball glass,Build all ingredients in a highball glass filled with ice. Garnish with lime wedge.,,Alle Zutaten in einem mit Eis gefüllten Highball-Glas vermengen. Mit Limettenkeil garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/7rfuks1504371562.jpg,Vodka,Cranberry juice,Grapefruit juice,,,,,,,,,,,,,1 1/2 oz ,4 oz ,1 oz ,,,,,,,,,,,,,No,2017-09-02 17:59:22
349,12158,Scotch Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake scotch, juice of lime, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with 1/2 slice lemon, top with the cherry, and serve.",,"Scotch, Limettensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Mit 1/2 Scheibe Zitrone dekorieren, mit der Kirsche belegen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/0dnb6k1504890436.jpg,Scotch,Lime,Powdered sugar,Lemon,Cherry,,,,,,,,,,,1 1/2 oz ,Juice of 1/2 ,1/2 tsp ,1/2 slice ,1 ,,,,,,,,,,,No,2017-09-08 18:07:16
350,12162,Screwdriver,,,,,,,IBA,https://www.youtube.com/watch?v=ce_YOgaEo3Q,Ordinary Drink,Unforgettables,Alcoholic,Highball glass,Mix in a highball glass with ice. Garnish and serve.,,In einem Highball-Glas mit Eis mischen. Garnieren und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/8xnyke1504352207.jpg,Vodka,Orange juice,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,No,2017-09-02 12:36:47
351,12190,Sherry Flip,,,,,,,,,Ordinary Drink,,Alcoholic,Nick and Nora Glass,Shake all ingredients (except nutmeg) with ice and strain into a whiskey sour glass. Sprinkle nutmeg on top and serve.,,Alle Zutaten (außer Muskatnuss) mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Muskatnuss darüber streuen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/qrryvq1478820428.jpg,Sherry,Light cream,Powdered sugar,Egg,Nutmeg,,,,,,,,,,,1 1/2 oz cream ,2 tsp ,1 tsp ,1 whole ,,,,,,,,,,,,No,2016-11-10 23:27:08
352,16990,Sweet Tooth,,,,,,,,,Milk / Float / Shake,,Alcoholic,Highball Glass,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.",,"Geben Sie 2 Spritzer Godiva Liquour in ein Glas, geben Sie so viel Milch hinzu, wie Sie möchten.",,,,https://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,Godiva liqueur,Milk,,,,,,,,,,,,,,2 shots ,,,,,,,,,,,,,,,No,2017-08-24 09:37:01
353,12256,Sol Y Sombra,,,,,,,,,Ordinary Drink,,Alcoholic,Brandy snifter,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)",,"Die Zutaten mit Eis schütteln, in ein Brandyglas abseihen und servieren. (Die englische Übersetzung des Namens dieses Getränks lautet ""Sonne und Schatten"", und nachdem Sie dieses Getränk probiert haben, werden Sie verstehen, warum. Danke, Kirby.)",,,,https://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,Brandy,Anisette,,,,,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,,,,,,,,,,,,,,No,2017-08-22 19:19:43
354,16273,Shark Attack,,,,,,,,,Cocktail,,Alcoholic,Pitcher,Mix lemonade and water according to instructions on back of can. If the instructions say to add 4 1/3 cans of water do so. Mix into pitcher. Add 1 1/2 cup of Vodka (Absolut). Mix well. Pour into glass of crushed ice. Excellent!,,"Limonade und Wasser nach Anleitung auf dem Dosenrücken mischen. Wenn die Anweisungen besagen, 4 1/3 Dosen Wasser hinzuzufügen, tun Sie dies. In den Krug mischen. Füge 1 1/2 Tasse Wodka (Absolut) hinzu. Gut mischen. In ein Glas zerstoßenes Eis gießen. Ausgezeichnet!",,,,https://www.thecocktaildb.com/images/media/drink/uv96zr1504793256.jpg,Lemonade,Water,Vodka,,,,,,,,,,,,,1 can ,3 cans ,1 1/2 cup ,,,,,,,,,,,,,No,2017-09-07 15:07:37
355,12188,Sherry Eggnog,,,,,,,,,Ordinary Drink,,Alcoholic,Collins glass,"Shake sherry, powdered sugar, and egg with ice and strain into a collins glass. Fill with milk and stir. Sprinkle nutmeg on top and serve.",,"Sherry, Puderzucker und Ei mit Eis schütteln und in ein Collins-Glas abseihen. Mit Milch füllen und umrühren. Muskatnuss darüber streuen und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/xwrpsv1478820541.jpg,Sherry,Powdered sugar,Egg,Milk,Nutmeg,,,,,,,,,,,2 oz cream ,1 tsp ,1 whole ,,,,,,,,,,,,,No,2016-11-10 23:29:01
356,12724,Sweet Bananas,,,,,,,,,Milk / Float / Shake,,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",,,,https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,Milk,Banana,Honey,,,,,,,,,,,,,2 cups ,1 ,1 tblsp ,,,,,,,,,,,,,No,2017-02-20 15:09:05
357,13024,Sweet Sangria,,,,,,,,,Punch / Party Drink,,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",,"Den Zucker in heißem Wasser auflösen und abkühlen lassen. Die Zitrusfrüchte schälen und stückeln. Wein, Zuckersirup, Obst und Fresca in einem Krug mischen und für einige Stunden in den Kühlschrank stellen. In hohen Gläsern mit einem Strohhalm servieren.",,,,https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca,,,,,,,,2 bottles ,1 cup ,2 cups hot ,1 cup," wedges
"," wedges
",,,,,,,,,,No,2016-07-19 11:30:28
358,15184,San Francisco,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,"Take a tall glass and put in a few ice cubes, fill the vodka over it and fill with juice then the ""creme"", to end fill in the grenadine but very carefully at the side of the glass so it will lay down in the bottom. garnish with orange and strawberry.",,"Nimm ein hohes Glas und lege ein paar Eiswürfel hinein, fülle den Wodka darüber und fülle ihn mit Saft, dann die ""Creme"", um die Grenadine einzufüllen, aber sehr vorsichtig an der Seite des Glases, damit sie sich am Boden niederlässt. Garniere mit Orange und Erdbeere.",,,,https://www.thecocktaildb.com/images/media/drink/szmj2d1504889961.jpg,Vodka,Creme de Banane,Grenadine,Orange juice,,,,,,,,,,,,2 cl ,2 cl ,,,,,,,,,,,,,,No,2017-09-08 17:59:21
359,15226,Space Odyssey,,,,,,,,,Ordinary Drink,,Alcoholic,Highball glass,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,,Füllen Sie das Glas mit Eis und fügen Sie Spritzer von Bacardi und Malibu hinzu. Einen Spritzer Ananassaft dazugeben und mit Orangensaft auffüllen. Grenadine als Farbstoff beigeben und mit Kirschen garnieren.,,,,https://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,151 proof rum,Malibu rum,Pineapple juice,Orange juice,Grenadine,Cherries,,,,,,,,,,1 shot Bacardi ,1 shot ,1 shot ,,,,,,,,,,,,,No,2017-09-07 21:57:23
360,12138,Scotch Cobbler,,,,,,,,,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Pour scotch, brandy, and curacao over ice in an old-fashioned glass. Add the orange slice, top with the mint sprig, and serve.",,"Gießen Sie Scotch, Brandy und Curacao in einem old-fashioned Glas über Eis. Die Orangenscheibe dazugeben, mit dem Minzzweig garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/1q7coh1504736227.jpg,Scotch,Brandy,Curacao,Orange,Mint,,,,,,,,,,,2 oz ,4 dashes ,4 dashes ,1 slice ,1 ,,,,,,,,,,,No,2017-09-06 23:17:07
361,12388,Thriller,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,,,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Scotch,Wine,Orange juice,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,,,,,,No,2016-04-28 19:21:54
362,12856,Tia-Maria,,,,,,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",,"Wasser, Zucker und Kaffee 10 Minuten lang kochen und abkühlen lassen. Rum und Vanille dazugeben. In saubere Flasche(n) geben und vor Gebrauch 1 Woche ruhen lassen.",,,,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,,,,,,No,2017-09-02 16:44:58
363,17828,Tipperary,,,,,,,,,Cocktail,,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",,Über das Eis geben. In ein gekühltes Glas abseihen. Schneiden Sie einen breiten Streifen Orangenschale und geben Sie die Orangenöle über das Getränk. Entsorgen Sie den orangefarbenen Twist.,,,,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,,,,,,No,2018-03-22 23:33:30
364,15006,Turkeyball,,,,,,,,,Shot,,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,,Mit Eis schütteln und in ein Schnapsglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,,,,,,No,2015-09-06 16:44:53
365,12402,Tom Collins,,,,,,,,,Ordinary Drink,,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Collins-Glas abseihen, das mit Eiswürfeln gefüllt ist. Füge das Club-Soda hinzu. Umrühren und mit der Kirsche und der Orangenscheibe garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/qystvv1439907682.jpg,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,,,,,,No,2015-08-18 15:21:22
366,12726,Tomato Tang,,,,,,,,,Other/Unknown,,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",,,,https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,Lemon juice,Celery salt,,,,,,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,,,,,,No,2017-02-20 15:07:58
367,12782,Thai Coffee,,,,,,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",,"Geben Sie den Kaffee und die Gewürze in den Filterkegel Ihrer Kaffeemaschine. Kaffee wie gewohnt zubereiten, abkühlen lassen. In einem hohen Glas 1 oder 2 Teelöffel Zucker in 2 Esslöffel Kaffee auflösen (es ist einfacher zu lösen, als wenn man ihn direkt auf Eis legt). Füge 5-6 Eiswürfel hinzu und gieße Kaffee 2-3cm von der Oberseite des Glases auf. Einen Löffel auf den Kaffee legen und langsam Schlagsahne in den Löffel geben. Dadurch wird die Creme auf dem Kaffee schweben, anstatt sich sofort darin zu verteilen.",,,,https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,,,,,,No,2015-09-03 03:23:45
368,15639,Texas Sling,,,,,,,,,Milk / Float / Shake,,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",,"Mit Eis mischen, bis es glatt ist. In einem Tulpenglas servieren, mit Schlagsahne bedecken.",,,,https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,,,,,,No,2017-09-08 18:02:39
369,12362,Tequila Fizz,,,,,,,,,Ordinary Drink,,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",,"Alle Zutaten (außer Ginger Ale) mit Eis schütteln und in ein Collins-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,,,,,,2 oz ,1 tblsp ,3/4 oz ,1 ,,,,,,,,,,,,No,2017-09-08 17:53:57
370,12370,Tequila Sour,,,,,,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",,"Tequila, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Die halbe Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",,,,https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1 ,,,,,,,,,,,No,2017-09-07 22:43:21
371,14860,Talos Coffee,,,,,,,,,Coffee / Tea,,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,,Füge deinen GM und dann deinen Kaffee hinzu.,,,,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,Coffee,,,,,,,,,,,,,,3 parts ,1 part ,,,,,,,,,,,,,,No,2015-09-03 03:15:18
372,15515,Tennesee Mud,,,,,,,,,Coffee / Tea,,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",,"Mische Kaffee, Jack Daniels und Amaretto. Creme darauf geben.",,,,https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,,,,,,No,2015-09-03 03:02:50
373,12418,Turf Cocktail,,,,,,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,,Alle Zutaten (außer Orangenschale) mit Eis verrühren und in ein Cocktailglas abseihen. Orangenspirale hinzufügen und servieren.,,,,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,,,,,,No,2015-09-06 16:46:07
374,12786,Thai Iced Tea,,,,,,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",,"Kombiniere Thai-Tee (Pulver), kochendes Wasser und gesüßte Kondensmilch, rühr sie um, bis sie vermischt sind. In 2 große Gläser mit Eiswürfeln füllen. Mit Minzblättern garnieren. Ergibt 2 Portionen.",,,,https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,Water,Condensed milk,Ice,Mint,,,,,,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,,,,,,No,2015-09-03 02:59:28
375,17247,The Last Word,,,,,,,,,Cocktail,,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,,Mit Eis schütteln und in ein Cocktailglas abseihen.,,,,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,Maraschino Liqueur,Lime Juice,,,,,,,,,,,,,1 oz,1 oz,1 oz,,,,,,,,,,,,,No,2017-12-19 16:57:04
376,17824,The Laverstoke,,,,,,,,,Cocktail,,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",,"Zwei Limettenkeile in ein Ballonglas drücken und dann die Herznote, Bombay Sapphire und MARTINI Rosso Wermut hinzufügen, verrühren. Füllen Sie das Glas vollständig mit Eiswürfeln und rühren Sie es um, um es abzukühlen. Mit dem Fever-Tree Ginger Ale auffüllen und zum Mischen wieder leicht umrühren. Mit einer geöffneten Ingwerscheibe und einem Minzzweig garnieren.",,,,https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,,,,,,No,2018-02-04 12:46:52
