,wine,wine_id,wine_slug,appellation,appellation_slug,color,wine_type,regions,country,classification,vintage,date,is_primeurs,score,confidence_index,journalist_count,lwin,lwin_11
6930,"Chateau Rauzan Segla, Margaux",40351,chateau-rauzan-segla-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1986,2018-05-01,False,93.17,A,3,1014600.0,10146001986.0
6931,"Te Mata Estate, Coleraine, Hawkes Bay",132656,te-mata-estate-coleraine-hawkes-bay,Hawkes Bay,hawkes-bay,Red,,['New Zealand'],New Zealand,,2013,2018-05-01,False,93.05,B,5,,
6932,"Te Mata Estate, Coleraine, Hawkes Bay",132656,te-mata-estate-coleraine-hawkes-bay,Hawkes Bay,hawkes-bay,Red,,['New Zealand'],New Zealand,,2014,2018-05-01,False,92.97,B+,5,,
6933,"Chateau Lafleur, Pomerol",37920,chateau-lafleur-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2007,2018-05-01,False,92.97,B,12,1011902.0,10119022007.0
6934,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,peter-michael-winery-la-carriere-chardonnay-white-knights-valley,Knights Valley,knights-valley,White,dry,['California'],Usa,,2015,2018-05-01,False,92.93,B,4,,
6935,"Chateau Lafleur, Pomerol",37920,chateau-lafleur-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2013,2018-05-01,False,92.73,B+,17,1011902.0,10119022013.0
6936,"Chateau Lafite Rothschild, Pauillac",37901,chateau-lafite-rothschild-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,1er Grand Cru Classé en 1855,2007,2018-05-01,False,92.73,B+,12,1011872.0,10118722007.0
6937,"Vina Cobos, 'Bramare' Marchiori Vineyard Malbec, Lujan De Cuyo",140713,vina-cobos-bramare-marchiori-vineyard-malbec-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2014,2018-05-01,False,92.62,A,5,,
6938,"Chateau Lafite Rothschild, Pauillac",37901,chateau-lafite-rothschild-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,1er Grand Cru Classé en 1855,1961,2018-05-01,False,92.6,C+,6,1011872.0,10118721961.0
6939,"Vina Cobos, Bramare Zingaretti Vineyard Malbec, Tupungato",140723,vina-cobos-bramare-zingaretti-vineyard-malbec-tupungato,Tupungato,tupungato,Red,,['Mendoza'],Argentina,,2014,2018-05-01,False,92.48,B,5,,
6940,"Chateau Giscours, Margaux",36039,chateau-giscours-margaux,Margaux,margaux,Red,,['Bordeaux'],France,3eme Grand Cru classé en 1855,2010,2018-05-01,False,92.46,B+,19,1010569.0,10105692010.0
6941,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2006,2018-05-01,False,92.42,A,12,1014163.0,10141632006.0
6942,"Chateau Bel Air Marquis D'Aligre, Margaux",32422,chateau-bel-air-marquis-daligre-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,1995,2018-05-01,False,92.38,B,3,,
6943,"Te Mata Estate, Coleraine, Hawkes Bay",132656,te-mata-estate-coleraine-hawkes-bay,Hawkes Bay,hawkes-bay,Red,,['New Zealand'],New Zealand,,2015,2018-05-01,False,92.11,B+,3,,
6944,"Domaine Dujac, Charmes Chambertin Grand Cru",57757,domaine-dujac-charmes-chambertin-grand-cru,Charmes Chambertin Grand Cru,charmes-chambertin-grand-cru,Red,,['Bourgogne'],France,,2006,2018-05-01,False,92.1,B+,5,1030530.0,10305302006.0
6945,"Domaine Arlaud, Aux Combottes, Gevrey Chambertin Premier Cru",51546,domaine-arlaud-aux-combottes-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2014,2018-05-01,False,91.94,B,3,,
6946,"Oakville Ranch, Cabernet Sauvignon, Napa Valley",110270,oakville-ranch-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2014,2018-05-01,False,91.93,A,3,,
6947,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,peter-michael-winery-lapres-midi-sauvignon-blanc-white-knights-valley,Knights Valley,knights-valley,White,dry,['California'],Usa,,2015,2018-05-01,False,91.91,A,5,,
6948,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2004,2018-05-01,False,91.77,A+,13,1014163.0,10141632004.0
6949,"Chateau Du Tertre, Margaux",35509,chateau-du-tertre-margaux,Margaux,margaux,Red,,['Bordeaux'],France,5eme Grand Cru classé en 1855,2015,2018-05-01,False,91.75,A+,19,1015391.0,10153912015.0
6950,"Domaine Arlaud, Aux Combottes, Gevrey Chambertin Premier Cru",51546,domaine-arlaud-aux-combottes-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2012,2018-05-01,False,91.69,B+,3,,
6951,"Bodegas Bilbainas, Vina Pomal Gran Reserva, Rioja",14881,bodegas-bilbainas-vina-pomal-gran-reserva-rioja,Rioja,rioja,Red,,['Spain'],Spain,,2010,2018-05-01,False,91.68,B,3,,
6952,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2013,2018-05-01,False,91.66,A+,21,1014163.0,10141632013.0
6953,"Chateau Bel Air Marquis D'Aligre, Margaux",32422,chateau-bel-air-marquis-daligre-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,2005,2018-05-01,False,91.63,C,4,,
6954,"Chateau Bel Air Marquis D'Aligre, Margaux",32422,chateau-bel-air-marquis-daligre-margaux,Margaux,margaux,Red,,['Bordeaux'],France,,1986,2018-05-01,False,91.62,C+,3,,
6955,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2011,2018-05-01,False,91.51,A,20,1014163.0,10141632011.0
6956,"Peter Michael Winery, L'Esprit Des Pavots Estate Red, Knights Valley",114825,peter-michael-winery-lesprit-des-pavots-estate-red-knights-valley,Knights Valley,knights-valley,Red,,['California'],Usa,,2014,2018-05-01,False,91.44,B,3,,
6957,"Felton Road, Bannockburn Chardonnay, White, Central Otago",72917,felton-road-bannockburn-chardonnay-white-central-otago,Central Otago,central-otago,White,dry,['New Zealand'],New Zealand,,2014,2018-05-01,False,91.44,B+,4,,
6958,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1989,2018-05-01,False,91.37,B,5,1009437.0,10094371989.0
6959,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2007,2018-05-01,False,91.14,A,14,1014163.0,10141632007.0
6960,"Domaine Arlaud, Aux Combottes, Gevrey Chambertin Premier Cru",51546,domaine-arlaud-aux-combottes-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,2013,2018-05-01,False,91.1,C+,3,,
6961,"Vina Cobos, Bramare Lujan De Cuyo Cabernet Sauvignon, Lujan De Cuyo",140716,vina-cobos-bramare-lujan-de-cuyo-cabernet-sauvignon-lujan-de-cuyo,Lujan De Cuyo,lujan-de-cuyo,Red,,['Mendoza'],Argentina,,2015,2018-05-01,False,90.97,A,4,,
6962,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1982,2018-05-01,False,90.96,B,7,1014163.0,10141631982.0
6963,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2009,2018-05-01,False,90.83,A,19,1009437.0,10094372009.0
6964,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,2002,2018-05-01,False,90.56,A,11,1014163.0,10141632002.0
6965,"Chateau Lafleur, Les Pensees De Lafleur, Pomerol",37919,chateau-lafleur-les-pensees-de-lafleur-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2000,2018-05-01,False,90.53,B,6,1013935.0,10139352000.0
6966,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2014,2018-05-01,False,90.47,A,19,1009437.0,10094372014.0
6967,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1995,2018-05-01,False,90.37,A,8,1014163.0,10141631995.0
6968,"Chateau De Malle, Blanc, Sauternes",34540,chateau-de-malle-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2017,2018-05-01,True,90.34,B,11,1017281.0,10172812017.0
6969,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2010,2018-05-01,False,90.33,A+,12,1014150.0,10141502010.0
6970,"Luca, Laborde Double Select Syrah, Valle De Uco",98837,luca-laborde-double-select-syrah-valle-de-uco,Valle De Uco,valle-de-uco,Red,,['Mendoza'],Argentina,,2015,2018-05-01,False,90.32,B,4,,
6971,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1998,2018-05-01,False,90.21,B,7,1014163.0,10141631998.0
6972,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1988,2018-05-01,False,90.13,A,4,1014163.0,10141631988.0
6973,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2015,2018-05-01,False,90.07,A+,19,1014150.0,10141502015.0
6974,"Chateau De Saint Cosme, Crozes Hermitage",34834,chateau-de-saint-cosme-crozes-hermitage,Crozes Hermitage,crozes-hermitage,Red,,['Rhone'],France,,2014,2018-05-01,False,89.98,C+,3,,
6975,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2009,2018-05-01,False,89.9,A,13,1014150.0,10141502009.0
6976,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1999,2018-05-01,False,89.87,A,8,1014163.0,10141631999.0
6977,"Chateau La Connivence, Pomerol",37146,chateau-la-connivence-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2017,2018-05-01,True,89.84,A,4,,
6978,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2012,2018-05-01,False,89.75,A,18,1009437.0,10094372012.0
6979,"E. Guigal, Saint Joseph",68478,e-guigal-saint-joseph,Saint Joseph,saint-joseph,Red,,['Rhone'],France,,2014,2018-05-01,False,89.66,A,9,,
6980,"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,peter-michael-winery-le-moulin-rouge-pinot-noir-santa-lucia-highlands,Santa Lucia Highlands,santa-lucia-highlands,Red,,['California'],Usa,,2015,2018-05-01,False,89.58,B,3,,
6981,"Chateau De Rouillac, Blanc, Pessac Leognan",34816,chateau-de-rouillac-blanc-pessac-leognan,Pessac Leognan,pessac-leognan,White,dry,['Bordeaux'],France,,2017,2018-05-01,True,89.43,B,4,,
6982,"Petrus, Pomerol",114959,petrus-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,1980,2018-05-01,False,89.37,C,3,1014033.0,10140331980.0
6983,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1990,2018-05-01,False,89.35,B,6,1009437.0,10094371990.0
6984,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1986,2018-05-01,False,89.35,B,5,1014163.0,10141631986.0
6985,"Chateau Rauzan Segla, Margaux",40351,chateau-rauzan-segla-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1983,2018-05-01,False,89.21,B,6,1014600.0,10146001983.0
6986,"Chateau Coutet, Blanc, Barsac",33464,chateau-coutet-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,1er Grand Cru Classé en 1855,1971,2018-05-01,False,89.16,C,3,1016792.0,10167921971.0
6987,"Domaine Dujac, Aux Combottes, Gevrey Chambertin Premier Cru",57750,domaine-dujac-aux-combottes-gevrey-chambertin-premier-cru,Gevrey Chambertin Premier Cru,gevrey-chambertin-premier-cru,Red,,['Bourgogne'],France,,1996,2018-05-01,False,89.12,C,3,1030598.0,10305981996.0
6988,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2011,2018-05-01,False,89.1,A+,19,1009437.0,10094372011.0
6989,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2005,2018-05-01,False,89.03,B,10,1009437.0,10094372005.0
6990,"Chateau Ducru Beaucaillou, Saint Julien",35559,chateau-ducru-beaucaillou-saint-julien,Saint Julien,saint-julien,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1975,2018-05-01,False,88.84,C+,4,1009479.0,10094791975.0
6991,"Famille Quiot, Chateau Du Trignon, Vacqueyras",72024,famille-quiot-chateau-du-trignon-vacqueyras,Vacqueyras,vacqueyras,Red,,['Rhone'],France,,2010,2018-05-01,False,88.84,A,3,,
6992,"Girard, Old Vine Zinfandel, Napa Valley",79043,girard-old-vine-zinfandel-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2014,2018-05-01,False,88.81,B+,3,,
6993,"Chateau Broustet, Blanc, Barsac",32828,chateau-broustet-blanc-barsac,Barsac,barsac,White,sweet,['Bordeaux'],France,2eme Grand Cru classé en 1855,2017,2018-05-01,True,88.76,B+,10,,
6994,"Chateau Lafite Rothschild, Pauillac",37901,chateau-lafite-rothschild-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,1er Grand Cru Classé en 1855,1994,2018-05-01,False,88.74,C+,7,1011872.0,10118721994.0
6995,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2014,2018-05-01,False,88.69,A+,18,1014150.0,10141502014.0
6996,"Chateau Jean Faure, Saint Emilion Grand Cru",36818,chateau-jean-faure-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2018-05-01,True,88.47,B+,10,1011683.0,10116832017.0
6997,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2012,2018-05-01,False,88.45,A+,17,1014150.0,10141502012.0
6998,"Chateau Le Chatelet, Saint Emilion Grand Cru",38277,chateau-le-chatelet-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2018-05-01,True,88.42,B+,7,,
6999,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2011,2018-05-01,False,88.32,A,14,1014150.0,10141502011.0
7000,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2007,2018-05-01,False,88.25,B,9,1009437.0,10094372007.0
7001,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2006,2018-05-01,False,88.16,B,10,1009437.0,10094372006.0
7002,"Chateau De Saint Cosme, Les Deux Albion, Cotes Du Rhone",34841,chateau-de-saint-cosme-les-deux-albion-cotes-du-rhone,Cotes Du Rhone,cotes-du-rhone,Red,,['Rhone'],France,,2014,2018-05-01,False,88.08,A+,3,,
7003,"Chateau Lafite Rothschild, Pauillac",37901,chateau-lafite-rothschild-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,1er Grand Cru Classé en 1855,1993,2018-05-01,False,88.0,B,5,1011872.0,10118721993.0
7004,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1998,2018-05-01,False,87.86,B,5,1009437.0,10094371998.0
7005,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2013,2018-05-01,False,87.74,B+,19,1009437.0,10094372013.0
7006,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2006,2018-05-01,False,87.74,A,9,1014150.0,10141502006.0
7007,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2008,2018-05-01,False,87.68,A,9,1014150.0,10141502008.0
7008,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1985,2018-05-01,False,87.54,C,4,1014163.0,10141631985.0
7009,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2013,2018-05-01,False,87.49,A,15,1014150.0,10141502013.0
7010,"E. Guigal, Cotes Du Rhone",147780,e-guigal-cotes-du-rhone,Cotes Du Rhone,cotes-du-rhone,Red,dry,['Rhone'],France,,2013,2018-05-01,False,87.29,A,7,1113101.0,11131012013.0
7011,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2000,2018-05-01,False,87.25,C,7,1009437.0,10094372000.0
7012,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1994,2018-05-01,False,87.15,B+,6,1014163.0,10141631994.0
7013,"Chateau Pibran, Pauillac",40004,chateau-pibran-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,,2007,2018-05-01,False,86.87,A,8,1014150.0,10141502007.0
7014,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1997,2018-05-01,False,86.3,A,6,1014163.0,10141631997.0
7015,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1983,2018-05-01,False,86.1,C,4,1014163.0,10141631983.0
7016,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1999,2018-05-01,False,85.79,B,5,1009437.0,10094371999.0
7017,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,1997,2018-05-01,False,85.77,C,5,1009437.0,10094371997.0
7018,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2003,2018-05-01,False,85.45,B,6,1009437.0,10094372003.0
7019,"Chateau La Dominique, Saint Emilion Grand Cru",37271,chateau-la-dominique-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2002,2018-05-01,False,84.95,B,6,1009437.0,10094372002.0
7020,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1992,2018-05-01,False,84.76,C+,4,1014163.0,10141631992.0
7021,"Chateau Lafite Rothschild, Pauillac",37901,chateau-lafite-rothschild-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,1er Grand Cru Classé en 1855,1905,2018-05-01,False,84.46,C,3,1011872.0,10118721905.0
7022,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1993,2018-05-01,False,83.95,B+,4,1014163.0,10141631993.0
7023,"Chateau Rauzan Segla, Margaux",40351,chateau-rauzan-segla-margaux,Margaux,margaux,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1961,2018-05-01,False,82.38,C,4,1014600.0,10146001961.0
7024,"Chateau Pichon Longueville Baron, Pauillac",40018,chateau-pichon-longueville-baron-pauillac,Pauillac,pauillac,Red,,['Bordeaux'],France,2eme Grand Cru classé en 1855,1991,2018-05-01,False,81.63,C,4,1014163.0,10141631991.0
7025,"Giacomo Conterno, Monfortino, Barolo Riserva",148531,giacomo-conterno-monfortino-barolo-riserva,Barolo Riserva,barolo-riserva,Red,,['Piedmont'],Italy,,2010,2018-04-30,False,99.26,A,8,1098435.0,10984352010.0
7026,"Gaja, Sperss, Langhe",147620,gaja-sperss-langhe,Langhe,langhe,Red,,['Piedmont'],Italy,,2013,2018-04-30,False,96.35,A,7,1099634.0,10996342013.0
7027,"Hewitt Vineyard, Double Plus, Rutherford",148916,hewitt-vineyard-double-plus-rutherford,Rutherford,rutherford,Red,,['California'],Usa,,2014,2018-04-30,False,94.3,B,3,,
7028,"Gaja, Conteisa, Langhe",148324,gaja-conteisa-langhe,Langhe,langhe,Red,,['Piedmont'],Italy,,2013,2018-04-30,False,94.28,A+,7,1099719.0,10997192013.0
7029,"Plumpjack Winery, Syrah, Napa Valley",116695,plumpjack-winery-syrah-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2015,2018-04-30,False,94.1,A,4,,
7030,"Etude, Rutherford Cabernet Sauvignon, Napa Valley",71032,etude-rutherford-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2014,2018-04-30,False,93.87,C+,3,,
7031,"Shafer Vineyards, Relentless, Napa Valley",126752,shafer-vineyards-relentless-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2014,2018-04-30,False,93.26,B,4,,
7032,"Gaja, Ca Marcanda Magari, Toscana",148328,gaja-ca-marcanda-magari-toscana,Toscana,toscana,Red,,['Tuscany'],Italy,,2015,2018-04-30,False,93.16,A,3,,
7033,"Etude, Cabernet Sauvignon, Coombsville",148915,etude-cabernet-sauvignon-coombsville,Coombsville,coombsville,Red,,['California'],Usa,,2014,2018-04-30,False,93.06,C+,3,,
7034,"Robert Mondavi Winery, To Kalon Vineyard Reserve Cabernet Sauvignon, Oakville",121462,robert-mondavi-winery-to-kalon-vineyard-reserve-cabernet-sauvignon-oakville,Oakville,oakville,Red,,['California'],Usa,,2014,2018-04-30,False,92.11,B,3,1396515.0,13965152014.0
7035,"Domaine Marquis D'Angerville, Champans, Volnay Premier Cru",62332,domaine-marquis-dangerville-champans-volnay-premier-cru,Volnay Premier Cru,volnay-premier-cru,Red,,['Bourgogne'],France,,2002,2018-04-30,False,92.02,A+,3,1018350.0,10183502002.0
7036,"Emiliana, 'Coyam', Valle De Colchagua",69705,emiliana-coyam-valle-de-colchagua,Valle De Colchagua,valle-de-colchagua,Red,,['Chile'],Chile,,2014,2018-04-30,False,91.71,B+,3,,
7037,"Chateau De La Dauphine, Fronsac",34269,chateau-de-la-dauphine-fronsac,Fronsac,fronsac,Red,,['Bordeaux'],France,,2015,2018-04-30,False,90.07,A+,10,1009251.0,10092512015.0
7038,"Clos De La Vieille Eglise, Pomerol",43619,clos-de-la-vieille-eglise-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2015,2018-04-30,False,88.69,B,8,,
7039,"Chateau De Chambrun, Lalande De Pomerol",33958,chateau-de-chambrun-lalande-de-pomerol,Lalande De Pomerol,lalande-de-pomerol,Red,,['Bordeaux'],France,,2015,2018-04-30,False,88.16,B+,12,,
7040,"Chateau Tour Bayard, Montagne Saint Emilion",41328,chateau-tour-bayard-montagne-saint-emilion,Montagne Saint Emilion,montagne-saint-emilion,Red,,['Bordeaux'],France,,2015,2018-04-30,False,87.85,A,8,,
7041,"Chateau Tour Haut Caussan, Medoc",41427,chateau-tour-haut-caussan-medoc,Medoc,medoc,Red,,['Bordeaux'],France,Cru Bourgeois,2017,2018-04-29,True,88.2,A+,4,1015649.0,10156492017.0
7042,"Diamond Creek, Gravelly Meadow Cabernet Sauvignon, Napa Valley",50661,diamond-creek-gravelly-meadow-cabernet-sauvignon-napa-valley,Napa Valley,napa-valley,Red,,['California'],Usa,,2008,2018-04-28,False,93.16,B,6,1121809.0,11218092008.0
7043,"Chateau Doisy Daene, L Extravagant De Doisy Daene, Blanc, Sauternes",50196,chateau-doisy-daene-l-extravagant-de-doisy-daene-blanc-sauternes,Sauternes,sauternes,White,sweet,['Bordeaux'],France,,2017,2018-04-27,True,95.96,A,7,1016893.0,10168932017.0
7044,"Chateau Seraphine, Pomerol",149671,chateau-seraphine-pomerol,Pomerol,pomerol,Red,,['Bordeaux'],France,,2017,2018-04-27,True,92.73,B,3,,
7045,"Chateau Lassegue, Saint Emilion Grand Cru",38160,chateau-lassegue-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,,2017,2018-04-27,True,91.95,B,6,,
7046,"Chateau Fleur Cardinale, Saint Emilion Grand Cru",35697,chateau-fleur-cardinale-saint-emilion-grand-cru,Saint Emilion Grand Cru,saint-emilion-grand-cru,Red,,['Bordeaux'],France,Grand Cru classé,2017,2018-04-27,True,91.5,A,11,1009857.0,10098572017.0
